scene,tick,rgb_present,rangefinder_raw_beams,rangefinder_hit_beam_indices,any_rangefinder_hit,rangefinder_min_positive_range_m
target_left_outer_50m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
target_left_inner_50m,1,True,"[-1.0, -1.0, 49.511112213134766, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.511112213134766
target_left_inner_50m,2,False,"[-1.0, -1.0, 49.51438522338867, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.51438522338867
target_left_inner_50m,3,False,"[-1.0, -1.0, 49.51848220825195, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.51848220825195
target_left_inner_50m,4,False,"[-1.0, -1.0, 49.52217102050781, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.52217102050781
target_left_inner_50m,5,False,"[-1.0, -1.0, 49.525306701660156, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.525306701660156
target_left_inner_50m,6,False,"[-1.0, -1.0, 49.527217864990234, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.527217864990234
target_left_inner_50m,7,True,"[-1.0, -1.0, 49.5272331237793, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.5272331237793
target_left_inner_50m,8,False,"[-1.0, -1.0, 49.52547836303711, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.52547836303711
target_left_inner_50m,9,False,"[-1.0, -1.0, 49.522621154785156, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.522621154785156
target_left_inner_50m,10,False,"[-1.0, -1.0, 49.519866943359375, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.519866943359375
target_left_inner_50m,11,False,"[-1.0, -1.0, 49.517147064208984, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.517147064208984
target_left_inner_50m,12,False,"[-1.0, -1.0, 49.5150032043457, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,49.5150032043457
target_center_50m,1,True,"[-1.0, -1.0, -1.0, -1.0, 47.804100036621094, -1.0, -1.0, -1.0, -1.0]",[4],True,47.804100036621094
target_center_50m,2,False,"[-1.0, -1.0, -1.0, -1.0, 47.799861907958984, -1.0, -1.0, -1.0, -1.0]",[4],True,47.799861907958984
target_center_50m,3,False,"[-1.0, -1.0, -1.0, -1.0, 47.796695709228516, -1.0, -1.0, -1.0, -1.0]",[4],True,47.796695709228516
