tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout
72,0,1,2,-190.0,195.0,-192.8665008544922,194.7993621826172,0.16913601756095886,-192.8665008544922,194.7993621826172,0.16913601756095886,1,1,2.8735139955407525,False,False
73,0,1,2,-190.0,195.0,-192.8519744873047,194.7972869873047,0.1695779711008072,-192.8519744873047,194.7972869873047,0.1695779711008072,1,1,2.859169642003224,False,False
74,0,1,2,-190.0,195.0,-192.8375244140625,194.79525756835938,0.1700558364391327,-192.8375244140625,194.79525756835938,0.1700558364391327,1,1,2.8449014506156183,False,False
75,0,1,2,-190.0,195.0,-192.82315063476562,194.79327392578125,0.17056605219841003,-192.82315063476562,194.79327392578125,0.17056605219841003,1,1,2.830709306223344,False,False
76,0,1,2,-190.0,195.0,-192.80885314941406,194.79132080078125,0.17104658484458923,-192.80885314941406,194.79132080078125,0.17104658484458923,1,1,2.8165942240869337,False,False
77,0,1,2,-190.0,195.0,-192.79461669921875,194.78941345214844,0.17150039970874786,-192.79461669921875,194.78941345214844,0.17150039970874786,1,1,2.8025397748628547,False,False
78,0,1,2,-190.0,195.0,-192.7804412841797,194.7875518798828,0.17193017899990082,-192.7804412841797,194.7875518798828,0.17193017899990082,1,1,2.788545846586015,False,False
79,0,1,2,-190.0,195.0,-192.76634216308594,194.78573608398438,0.17227955162525177,-192.76634216308594,194.78573608398438,0.17227955162525177,1,1,2.7746275405851026,False,False
80,0,1,2,-190.0,195.0,-192.7523193359375,194.78395080566406,0.1725565642118454,-192.7523193359375,194.78395080566406,0.1725565642118454,1,1,2.760785935444588,False,False
81,0,1,2,-190.0,195.0,-192.7383575439453,194.7822265625,0.1727684587240219,-192.7383575439453,194.7822265625,0.1727684587240219,1,1,2.7470033324629894,False,False
82,0,1,2,-190.0,195.0,-192.72445678710938,194.780517578125,0.1729217916727066,-192.72445678710938,194.780517578125,0.1729217916727066,1,1,2.7332832488306904,False,False
83,0,1,2,-190.0,195.0,-192.71063232421875,194.77886962890625,0.17302240431308746,-192.71063232421875,194.77886962890625,0.17302240431308746,1,1,2.719637151922955,False,False
84,0,1,2,-190.0,195.0,-192.69686889648438,194.7772674560547,0.17301681637763977,-192.69686889648438,194.7772674560547,0.17301681637763977,1,1,2.706050929113715,False,False
85,0,1,2,-190.0,195.0,-192.6831817626953,194.77569580078125,0.17291563749313354,-192.6831817626953,194.77569580078125,0.17291563749313354,1,1,2.692540945918537,False,False
86,0,1,2,-190.0,195.0,-192.6695556640625,194.774169921875,0.17272847890853882,-192.6695556640625,194.774169921875,0.17272847890853882,1,1,2.6790906419369462,False,False
87,0,1,2,-190.0,195.0,-192.65599060058594,194.77267456054688,0.17246393859386444,-192.65599060058594,194.77267456054688,0.17246393859386444,1,1,2.6657012071542088,False,False
88,0,1,2,-190.0,195.0,-192.6425018310547,194.77122497558594,0.17218856513500214,-192.6425018310547,194.77122497558594,0.17218856513500214,1,1,2.6523864610804795,False,False
89,0,1,2,-190.0,195.0,-192.6290740966797,194.7698211669922,0.17190349102020264,-192.6290740966797,194.7698211669922,0.17190349102020264,1,1,2.6391310882555556,False,False
90,0,1,2,-190.0,195.0,-192.61572265625,194.76846313476562,0.17160968482494354,-192.61572265625,194.76846313476562,0.17160968482494354,1,1,2.6259501774371343,False,False
91,0,1,2,-190.0,195.0,-192.6024169921875,194.7671356201172,0.17142564058303833,-192.6024169921875,194.7671356201172,0.17142564058303833,1,1,2.6128145783129044,False,False
92,0,1,2,-190.0,195.0,-192.5891876220703,194.76585388183594,0.17139920592308044,-192.5891876220703,194.76585388183594,0.17139920592308044,1,1,2.5997532473166407,False,False
93,0,1,2,-190.0,195.0,-192.57601928710938,194.76461791992188,0.17157341539859772,-192.57601928710938,194.76461791992188,0.17157341539859772,1,1,2.5867508753610964,False,False
94,0,1,2,-190.0,195.0,-192.5629119873047,194.76341247558594,0.1718694120645523,-192.5629119873047,194.76341247558594,0.1718694120645523,1,1,2.5738087557894502,False,False
95,0,1,2,-190.0,195.0,-192.5498809814453,194.7622528076172,0.17215746641159058,-192.5498809814453,194.7622528076172,0.17215746641159058,1,1,2.560940598105005,False,False
96,0,1,2,-190.0,195.0,-192.5369110107422,194.76112365722656,0.172438383102417,-192.5369110107422,194.76112365722656,0.172438383102417,1,1,2.548132528649513,False,False
97,0,1,2,-190.0,195.0,-192.5240020751953,194.76004028320312,0.17265409231185913,-192.5240020751953,194.76004028320312,0.17265409231185913,1,1,2.5353830364020897,False,False
98,0,1,2,-190.0,195.0,-192.5111541748047,194.7589874267578,0.17281116545200348,-192.5111541748047,194.7589874267578,0.17281116545200348,1,1,2.522693471292109,False,False
99,0,1,2,-190.0,195.0,-192.4983673095703,194.7579803466797,0.1728566735982895,-192.4983673095703,194.7579803466797,0.1728566735982895,1,2,2.5100622952673675,False,False
100,0,1,2,-190.0,195.0,-192.4856414794922,194.75701904296875,0.17286059260368347,-192.4856414794922,194.75701904296875,0.17286059260368347,1,2,2.4974894013893096,True,False
101,0,1,3,-185.0,195.0,-192.47048950195312,194.75601196289062,0.17283226549625397,-192.47048950195312,194.75601196289062,0.17283226549625397,1,2,7.474472794856125,False,False
102,0,1,3,-185.0,195.0,-192.45315551757812,194.75498962402344,0.172775000333786,-192.45315551757812,194.75498962402344,0.172775000333786,1,2,7.457181589148908,False,False
103,0,1,3,-185.0,195.0,-192.43386840820312,194.75396728515625,0.17269179224967957,-192.43386840820312,194.75396728515625,0.17269179224967957,1,2,7.437938666542892,False,False
104,0,1,3,-185.0,195.0,-192.412841796875,194.75296020507812,0.17258533835411072,-192.412841796875,194.75296020507812,0.17258533835411072,1,2,7.416957069160642,False,False
105,0,1,3,-185.0,195.0,-192.39024353027344,194.751953125,0.17245805263519287,-192.39024353027344,194.751953125,0.17245805263519287,1,2,7.394405093646524,False,False
106,0,1,3,-185.0,195.0,-192.36624145507812,194.7509765625,0.17231208086013794,-192.36624145507812,194.7509765625,0.17231208086013794,1,2,7.370449501009814,False,False
107,0,1,3,-185.0,195.0,-192.34100341796875,194.75003051757812,0.1721493899822235,-192.34100341796875,194.75003051757812,0.1721493899822235,1,2,7.345258057057705,False,False
108,0,1,3,-185.0,195.0,-192.3146514892578,194.74913024902344,0.17197172343730927,-192.3146514892578,194.74913024902344,0.17197172343730927,1,2,7.3189522502375,False,False
109,0,1,3,-185.0,195.0,-192.28732299804688,194.74827575683594,0.17183943092823029,-192.28732299804688,194.74827575683594,0.17183943092823029,1,2,7.291669326872922,False,False
110,0,1,3,-185.0,195.0,-192.2591094970703,194.74745178222656,0.17174804210662842,-192.2591094970703,194.74745178222656,0.17174804210662842,1,2,7.263501310852566,False,False
111,0,1,3,-185.0,195.0,-192.2301483154297,194.74668884277344,0.17169351875782013,-192.2301483154297,194.74668884277344,0.17169351875782013,1,2,7.234584383742179,False,False
112,0,1,3,-185.0,195.0,-192.2004852294922,194.74598693847656,0.17173101007938385,-192.2004852294922,194.74598693847656,0.17173101007938385,1,2,7.2049642730245145,False,False
