tick_global,waypoint_index,wp_ticks,sv0_target_cell,sv0_target_world,sv0_loc_x,sv0_loc_y,sv0_loc_z,sv0_proj_row,sv0_proj_col,sv0_dist_m,sv0_heading_deg,sv0_t_heading_deg,sv0_err_deg,sv0_cmd_l,sv0_cmd_r,sv0_arrived,sv0_timeout,sv1_target_cell,sv1_target_world,sv1_loc_x,sv1_loc_y,sv1_loc_z,sv1_proj_row,sv1_proj_col,sv1_dist_m,sv1_heading_deg,sv1_t_heading_deg,sv1_err_deg,sv1_cmd_l,sv1_cmd_r,sv1_arrived,sv1_timeout,inter_vessel_distance_m
243,3,4,"[40, 35]","[-50.0, 0.0]",-39.07843780517578,3.55594539642334,0.18791691958904266,40,36,11.485872558833218,279.6162338256836,198.0347026816049,-81.5815311440787,8000.0,-7982.300088651022,False,False,"[40, 45]","[50.0, 0.0]",39.03285217285156,-4.291060447692871,0.17454224824905396,40,44,11.776736866733536,74.89085388183594,21.368664211271106,-53.52218967056483,8000.0,-1294.2913527341434,False,False,78.5044528848464
244,3,5,"[40, 35]","[-50.0, 0.0]",-39.05031204223633,3.494905710220337,0.18641795217990875,40,36,11.493912836615975,278.11180114746094,197.70196855296476,-80.40983259449618,8000.0,-7694.738241615327,False,False,"[40, 45]","[50.0, 0.0]",39.044281005859375,-4.19242525100708,0.17223678529262543,40,44,11.730482009016315,73.97872924804688,20.940350364174254,-53.038378883872625,8000.0,-1201.9845333079775,False,False,78.47203655223383
245,3,6,"[40, 35]","[-50.0, 0.0]",-39.02486038208008,3.4400012493133545,0.18502984941005707,40,36,11.501621547769378,276.5146942138672,197.4028567921111,-79.11183742175609,8000.0,-7376.729034556314,False,False,"[40, 45]","[50.0, 0.0]",39.054840087890625,-4.102219104766846,0.1699250489473343,40,44,11.688658053222373,72.97203826904297,20.545875024081933,-52.42616324496103,8000.0,-1080.628160998751,False,False,78.44313044078395
246,3,7,"[40, 35]","[-50.0, 0.0]",-39.00181579589844,3.3906099796295166,0.18374128639698029,40,36,11.508965714664042,274.8272399902344,197.13391097076962,-77.69332901946476,8000.0,-7029.966425500069,False,False,"[40, 45]","[50.0, 0.0]",39.0648193359375,-4.019019603729248,0.1681167334318161,40,44,11.650351699877836,71.87841033935547,20.179952823389765,-51.698457515965686,8000.0,-933.7575665752856,False,False,78.41748613268464
247,3,8,"[40, 35]","[-50.0, 0.0]",-38.980926513671875,3.3461718559265137,0.182542085647583,40,36,11.515938806128407,273.0516815185547,196.89200886024338,-76.15967265831131,8000.0,-6656.104311545853,False,False,"[40, 45]","[50.0, 0.0]",39.07454299926758,-3.941433906555176,0.1669844388961792,40,44,11.614667964027033,70.7063980102539,19.837258284076523,-50.869139726177366,8000.0,-765.1106433446666,False,False,78.39493299081757
248,3,9,"[40, 35]","[-50.0, 0.0]",-38.96197509765625,3.306183099746704,0.18148185312747955,40,36,11.522536197982259,271.1902389526367,196.67436165895805,-74.51587729367867,8000.0,-6256.778507222394,False,False,"[40, 45]","[50.0, 0.0]",39.084373474121094,-3.8681180477142334,0.16651391983032227,40,44,11.580727079226234,69.46530151367188,19.512554592569696,-49.952746921102175,8000.0,-578.5465294526321,False,False,78.37539870611077
249,3,10,"[40, 35]","[-50.0, 0.0]",-38.944759368896484,3.270189046859741,0.1806052178144455,40,36,11.528767575669287,269.2450485229492,196.47844999196803,-72.76659853098118,8000.0,-5833.609797265051,False,False,"[40, 45]","[50.0, 0.0]",39.094703674316406,-3.797794818878174,0.16675671935081482,40,44,11.547672208599705,68.1649398803711,19.200791146984887,-48.964148733386196,8000.0,-377.9560709475745,False,False,78.35888072196616
250,3,11,"[40, 35]","[-50.0, 0.0]",-38.92910385131836,3.237781286239624,0.17995238304138184,40,36,11.534642135429149,267.2182083129883,196.30202479153877,-70.91618352144951,8000.0,-5388.22004828551,False,False,"[40, 45]","[50.0, 0.0]",39.10595703125,-3.7292685508728027,0.1677047610282898,40,44,11.514669605746414,66.81552124023438,18.89719410779801,-47.91832713243636,8000.0,-167.19875759773822,False,False,78.34545622037669
251,3,12,"[40, 35]","[-50.0, 0.0]",-38.91484832763672,3.2085912227630615,0.17961828410625458,40,36,11.540175268776927,265.1117630004883,196.14305841043438,-68.9687045900539,8000.0,-4922.241965652524,False,False,"[40, 45]","[50.0, 0.0]",39.11857986450195,-3.661439895629883,0.16923627257347107,40,44,11.480916612994474,65.42742156982422,18.5973391410487,-46.83008242877551,8000.0,49.97720678300357,False,False,78.33526181091979
252,3,13,"[40, 35]","[-50.0, 0.0]",-38.901851654052734,3.1822867393493652,0.17962954938411713,40,36,11.545382003211968,262.9276885986328,195.99973243080012,-66.92795616783269,8000.0,-4437.321386650543,False,False,"[40, 45]","[50.0, 0.0]",39.13304138183594,-3.593316078186035,0.17124351859092712,40,44,11.445641530584489,64.01104736328125,18.297210752679142,-45.7138366106021,8000.0,269.9883796608883,False,False,78.32849624921687
253,3,14,"[40, 35]","[-50.0, 0.0]",-38.88998031616211,3.1585686206817627,0.18001015484333038,40,36,11.550285412353276,260.66793060302734,195.87040341357405,-64.79752718945329,8000.0,-3935.1339098844373,False,False,"[40, 45]","[50.0, 0.0]",39.149810791015625,-3.524019241333008,0.1734539121389389,40,44,11.408125064358572,62.57665252685547,17.993212800978633,-44.58343972587684,8000.0,489.473829194003,False,False,78.32538526292407
254,3,15,"[40, 35]","[-50.0, 0.0]",-38.87912368774414,3.137166976928711,0.1807228922843933,40,36,11.554899679080972,258.3343734741211,195.75360545305602,-62.58076802106507,8000.0,-3417.380941432154,False,False,"[40, 45]","[50.0, 0.0]",39.16937255859375,-3.452793836593628,0.17568056285381317,40,44,11.367685606690618,61.13422775268555,17.68223256530712,-43.45199518737843,8000.0,705.3315407657337,False,False,78.32621112908743
255,3,16,"[40, 35]","[-50.0, 0.0]",-38.86918258666992,3.1178390979766846,0.18179304897785187,40,36,11.559239461563385,255.92886352539062,195.6480230075704,-60.280840517820224,8000.0,-2885.7994185295033,False,False,"[40, 45]","[50.0, 0.0]",39.19218826293945,-3.379006862640381,0.17769519984722137,40,44,11.323713256768494,59.69335174560547,17.36158613187535,-42.33176561373011,8000.0,914.7528181028474,False,False,78.33126212666454
256,3,17,"[40, 35]","[-50.0, 0.0]",-38.86005783081055,3.10036563873291,0.18300820887088776,40,36,11.563329046028274,253.45318603515625,195.5524565872359,-57.900729447920355,8000.0,-2342.1604082112344,False,False,"[40, 45]","[50.0, 0.0]",39.21870803833008,-3.302150249481201,0.1793489009141922,40,44,11.275657525524498,58.26308059692383,17.029051604638813,-41.234028992285005,8000.0,1115.2452213208926,False,False,78.3408315589445
257,3,18,"[40, 35]","[-50.0, 0.0]",-38.8516731262207,3.0845489501953125,0.1841772198677063,40,36,11.567179185556896,250.90909576416016,195.46584463945743,-55.443251124702726,8000.0,-1788.2750343256557,False,False,"[40, 45]","[50.0, 0.0]",39.249351501464844,-3.221836805343628,0.18050463497638702,40,44,11.223042169542223,56.85186004638672,16.682825245276337,-40.1690348011104,8000.0,1304.6417886126164,False,False,78.35522030593755
258,3,19,"[40, 35]","[-50.0, 0.0]",-38.843955993652344,3.0702109336853027,0.18518684804439545,40,36,11.570804338890458,248.29827880859375,195.38722704071958,-52.91105176787417,8000.0,-1225.9867808977533,False,False,"[40, 45]","[50.0, 0.0]",39.28449630737305,-3.1377968788146973,0.1812116950750351,40,44,11.1654730593648,55.467445373535156,16.321495365934922,-39.14595000760022,8000.0,1481.1066443484488,False,False,78.37470523041002
259,3,20,"[40, 35]","[-50.0, 0.0]",-38.83735275268555,3.0559239387512207,0.18613871932029724,40,36,11.573390371339322,245.63430786132812,195.31035839157363,-50.323949469754496,8000.0,-661.2021450489983,False,False,"[40, 45]","[50.0, 0.0]",39.3244743347168,-3.0498690605163574,0.18139253556728363,40,44,11.102637052359016,54.11682891845703,15.944000936553936,-38.17282798190308,8000.0,1643.1296000891452,False,False,78.3999484807923
260,3,21,"[40, 35]","[-50.0, 0.0]",-38.832984924316406,3.0391342639923096,0.18710041046142578,40,36,11.573182914614145,242.94300842285156,195.22447734869118,-47.71853107416038,8000.0,-103.56518683204922,False,False,"[40, 45]","[50.0, 0.0]",39.36914825439453,-2.9585702419281006,0.18104523420333862,40,44,11.034860520797956,52.79998779296875,15.551906050844163,-37.24808174212458,8000.0,1791.3798598577387,False,False,78.43179261652242
261,3,22,"[40, 35]","[-50.0, 0.0]",-38.83209228515625,3.0176968574523926,0.18825167417526245,40,36,11.568433647246483,240.24927520751953,195.12086805846457,-45.128407149054965,8000.0,438.34483346040633,False,False,"[40, 45]","[50.0, 0.0]",39.41832733154297,-2.864445209503174,0.18039727210998535,40,44,10.962519911982655,51.51607894897461,15.146881918261805,-36.3691970307128,8000.0,1926.7193027015187,False,False,78.47119067202533
262,3,23,"[40, 35]","[-50.0, 0.0]",-38.835968017578125,2.989884853363037,0.18975307047367096,40,36,11.557466051903775,237.5766830444336,194.99277647345485,-42.58390657097874,8000.0,957.1370576462868,False,False,"[40, 45]","[50.0, 0.0]",39.47182083129883,-2.767984390258789,0.1794767826795578,40,44,10.885967765568187,50.264278411865234,14.730384511775279,-35.533893900089964,8000.0,2049.943087082827,False,False,78.51918779907841
263,3,24,"[40, 35]","[-50.0, 0.0]",-38.845924377441406,2.9543867111206055,0.19156906008720398,40,36,11.538708932658015,234.94720458984375,194.8352992926426,-40.11190529720116,8000.0,1446.6631256911078,False,False,"[40, 45]","[50.0, 0.0]",39.52945327758789,-2.6696298122406006,0.17836780846118927,40,44,10.805520440988428,49.04378890991211,14.303704199160165,-34.740084710751944,8000.0,2161.7824184521987,False,False,78.57690108691934
264,3,25,"[40, 35]","[-50.0, 0.0]",-38.86323928833008,2.910289764404297,0.1937793344259262,40,36,11.510743923039517,232.38105010986328,194.64518642115306,-37.735863688710225,8000.0,1902.0047611672971,False,False,"[40, 45]","[50.0, 0.0]",39.59105682373047,-2.569779634475708,0.17726340889930725,40,44,10.721467502938866,47.85382080078125,13.8679754093642,-33.98584539141706,8000.0,2262.9141376288508,False,False,78.64545593392805
265,3,26,"[40, 35]","[-50.0, 0.0]",-38.88786697387695,2.858635902404785,0.19607841968536377,40,36,11.47394002131666,229.87892150878906,194.42672297631344,-35.45219853247562,8000.0,2324.6296061475978,False,False,"[40, 45]","[50.0, 0.0]",39.65645980834961,-2.4687914848327637,0.1762196272611618,40,44,10.63408459115639,46.693607330322266,13.424175947653943,-33.26943138266833,8000.0,2353.9639830220844,False,False,78.7247912175033
266,3,27,"[40, 35]","[-50.0, 0.0]",-38.91959762573242,2.800593137741089,0.19829131662845612,40,36,11.428851153936561,227.43923950195312,194.184546398473,-33.25469310348012,8000.0,2716.6351958732926,False,False,"[40, 45]","[50.0, 0.0]",39.72551345825195,-2.3669867515563965,0.17528674006462097,40,44,10.543609437882516,45.56241989135742,12.973179397015542,-32.58924049434188,8000.0,2435.503203644711,False,False,78.81470281187713
267,3,28,"[40, 35]","[-50.0, 0.0]",-38.958194732666016,2.7372241020202637,0.20002524554729462,40,36,11.37602124410838,225.06045532226562,193.9227514836814,-31.13770383858423,8000.0,3080.0075543729213,False,False,"[40, 45]","[50.0, 0.0]",39.79806137084961,-2.2646541595458984,0.1746862828731537,40,44,10.45027321438533,44.45952224731445,12.515730735460536,-31.94379151185393,8000.0,2508.0670562763253,False,False,78.91493307090916
268,3,29,"[40, 35]","[-50.0, 0.0]",-39.00342559814453,2.6694934368133545,0.2012794315814972,40,36,11.315955274952818,222.7410125732422,193.64499109149364,-29.09602148174855,8000.0,3416.624846841787,False,False,"[40, 45]","[50.0, 0.0]",39.87395477294922,-2.1620516777038574,0.17449983954429626,40,44,10.35428700574501,43.38421630859375,12.05247159684221,-31.331744711751526,8000.0,2572.145689063276,False,False,79.0252172562646
269,3,30,"[40, 35]","[-50.0, 0.0]",-39.055049896240234,2.598276376724243,0.20211173593997955,40,36,11.24913209557227,220.47946166992188,193.35452321422554,-27.124938455696338,8000.0,3728.2440427627917,False,False,"[40, 45]","[50.0, 0.0]",39.95305633544922,-2.059410333633423,0.1747419238090515,40,44,10.255839698480724,42.3358039855957,11.583959867439813,-30.7518441181559,8000.0,2628.194014377885,False,False,79.14527715416612
270,3,31,"[40, 35]","[-50.0, 0.0]",-39.11281967163086,2.5243656635284424,0.20257402956485748,40,36,11.176006330779765,218.27435302734375,193.05425892377576,-25.220094103567988,8000.0,4016.5251306550176,False,False,"[40, 45]","[50.0, 0.0]",40.03523254394531,-1.9569350481033325,0.1751902550458908,40,44,10.155106362601122,41.31361389160156,11.110660006568255,-30.20295388503331,8000.0,2676.6296904114074,False,False,79.27481457302592
271,3,32,"[40, 35]","[-50.0, 0.0]",-39.176490783691406,2.4484784603118896,0.20277152955532074,40,36,11.096999528076422,216.12425231933594,192.7468191791233,-23.377433140212645,8000.0,4283.030033489911,False,False,"[40, 45]","[50.0, 0.0]",40.12035369873047,-1.854809045791626,0.1758211851119995,40,44,10.052249879232967,40.31699752807617,10.632962474555917,-29.68403505352026,8000.0,2717.838679391569,False,False,79.41352421489421
272,3,33,"[40, 35]","[-50.0, 0.0]",-39.24580764770508,2.371262311935425,0.20285740494728088,40,36,11.012517337201515,214.02783203125,192.43455249745958,-21.593279533790422,8000.0,4529.216863342841,False,False,"[40, 45]","[50.0, 0.0]",40.20829772949219,-1.7531942129135132,0.17631934583187103,40,44,9.947417921373429,39.345306396484375,10.151185087065432,-29.194121309418932,8000.0,2752.1786140567447,False,False,79.5610834699738
273,3,34,"[40, 35]","[-50.0, 0.0]",-39.32052230834961,2.293299913406372,0.20291034877300262,40,36,10.92293313443271,211.98373413085938,192.1195836314963,-19.864150499363063,8000.0,4756.46163191743,False,False,"[40, 45]","[50.0, 0.0]",40.29894256591797,-1.6522349119186401,0.17669494450092316,40,44,9.840751777355276,38.39792251586914,9.665581700208126,-28.73234081566102,8000.0,2779.9797779414966,False,False,79.7171652275881
274,3,35,"[40, 35]","[-50.0, 0.0]",-39.400390625,2.215115785598755,0.2030596137046814,40,36,10.8285944076873,209.99063110351562,191.80384316008283,-18.18678794343279,8000.0,4966.054934649372,False,False,"[40, 45]","[50.0, 0.0]",40.39217758178711,-1.5520589351654053,0.17689825594425201,40,44,9.732375792073636,37.47423553466797,9.176354929297664,-28.297880605370295,8000.0,2801.5467708353967,False,False,79.88144682222236
275,3,36,"[40, 35]","[-50.0, 0.0]",-39.48516082763672,2.1371805667877197,0.2033623307943344,40,36,10.729836140208311,208.0472869873047,191.48907609162669,-16.558210895678002,8000.0,5159.201285579409,False,False,"[40, 45]","[50.0, 0.0]",40.48788833618164,-1.452778697013855,0.17694328725337982,40,44,9.622413119766088,36.57365798950195,8.683643527117933,-27.890014462384016,8000.0,2817.1617999693867,False,False,80.05358455481093
276,3,37,"[40, 35]","[-50.0, 0.0]",-39.574588775634766,2.0599141120910645,0.2038695216178894,40,36,10.626967834067843,206.15243530273438,191.17687233170184,-14.97556297103253,8000.0,5337.036623139667,False,False,"[40, 45]","[50.0, 0.0]",40.585975646972656,-1.3544929027557373,0.1767837554216385,40,44,9.510967644935375,35.695613861083984,8.187545759491238,-27.508068101592755,8000.0,2827.0824596394223,False,False,80.23324911664758
277,3,38,"[40, 35]","[-50.0, 0.0]",-39.668434143066406,1.9836918115615845,0.20450910925865173,40,36,10.52027976146131,204.30490112304688,190.86869203796903,-13.436209085077849,8000.0,5500.6178136013095,False,False,"[40, 45]","[50.0, 0.0]",40.68632888793945,-1.257287621498108,0.17643678188323975,40,44,9.39815097488881,34.839534759521484,7.688097481074613,-27.151437278446878,8000.0,2831.5521014558253,False,False,80.42009630344037
278,3,39,"[40, 35]","[-50.0, 0.0]",-39.76646423339844,1.9088468551635742,0.20527461171150208,40,36,10.410040855000585,202.50347900390625,190.5658776289974,-11.937601374908837,8000.0,5650.942239678941,False,False,"[40, 45]","[50.0, 0.0]",40.788856506347656,-1.161238193511963,0.1759764850139618,40,44,9.28405291899636,34.00486755371094,7.185306373741539,-26.819561179969412,8000.0,2830.790546794737,False,False,80.61380230264211
279,3,40,"[40, 35]","[-50.0, 0.0]",-39.86845016479492,1.8356739282608032,0.20610104501247406,40,36,10.296504301661825,200.7470245361328,190.2696649909951,-10.477359545137716,8000.0,5788.940370192966,False,False,"[40, 45]","[50.0, 0.0]",40.89345932006836,-1.0664094686508179,0.17546947300434113,40,44,9.168768309324756,33.19108200073242,6.679126855834564,-26.511955144897854,8000.0,2825.002047739845,False,False,80.81403412578707
280,3,41,"[40, 35]","[-50.0, 0.0]",-39.974159240722656,1.7644333839416504,0.20692947506904602,40,36,10.179916900287285,199.034423828125,189.98119410355633,-9.053229724568666,7937.999271549111,5915.488338644885,False,False,"[40, 45]","[50.0, 0.0]",41.00005340576172,-0.9728570580482483,0.17497561872005463,40,44,9.052374801925488,32.39765930175781,6.169482008824855,-26.22817729293297,8000.0,2814.3704830183447,False,False,81.02046576440966
281,3,42,"[40, 35]","[-50.0, 0.0]",-40.0833740234375,1.6953530311584473,0.2077065110206604,40,36,10.06050161071963,197.36459350585938,189.70153316074362,-7.663060345115753,7743.347615593933,6031.403502937512,False,False,"[40, 45]","[50.0, 0.0]",41.108551025390625,-0.8806284666061401,0.17466631531715393,40,44,8.934952230665768,31.624080657958984,5.65625216575206,-25.967828492206934,8000.0,2799.069067352781,False,False,81.23277893690053
282,3,43,"[40, 35]","[-50.0, 0.0]",-40.195884704589844,1.628631830215454,0.20844249427318573,40,36,9.938466600240014,195.73646545410156,189.43168623157783,-6.3047792225237345,7545.954871689777,6137.453674321874,False,False,"[40, 45]","[50.0, 0.0]",41.2188606262207,-0.7897632122039795,0.17457813024520874,40,44,8.816582934056019,30.869861602783203,5.139273747468953,-25.73058785531424,8000.0,2779.2552400137074,False,False,81.45065617821588
283,3,44,"[40, 35]","[-50.0, 0.0]",-40.31147766113281,1.5644421577453613,0.20914630591869354,40,36,9.814017748896703,194.1489715576172,189.17259060933446,-4.976380948282724,7346.101017850828,6234.366843373373,False,False,"[40, 45]","[50.0, 0.0]",41.33091354370117,-0.7002936005592346,0.1746850311756134,40,44,8.697325514994134,30.134506225585938,4.6183565005353255,-25.51614972505061,8000.0,2755.0683301552554,False,False,81.67379671411203
284,3,45,"[40, 35]","[-50.0, 0.0]",-40.429954528808594,1.5029315948486328,0.20976674556732178,40,36,9.68734089931109,192.6011505126953,188.92514055946145,-3.6760099532338586,7144.041659985372,6322.813154129198,False,False,"[40, 45]","[50.0, 0.0]",41.44462585449219,-0.6122457981109619,0.17496362328529358,40,44,8.577253155114873,29.41755485534668,4.093263529134687,-25.324291326212006,8000.0,2726.6377612685624,False,False,81.90189795325422
285,3,46,"[40, 35]","[-50.0, 0.0]",-40.55112075805664,1.4442259073257446,0.2101985514163971,40,36,9.558614303350616,191.0919647216797,188.69018910897407,-2.4017756127056202,6939.997615038437,6403.435793139977,False,False,"[40, 45]","[50.0, 0.0]",41.559932708740234,-0.5256399512290955,0.17527513206005096,40,44,8.456419646595188,28.718536376953125,3.56372786929666,-25.15480850765647,8000.0,2694.077002321998,False,False,82.13467886908596
286,3,47,"[40, 35]","[-50.0, 0.0]",-40.67478942871094,1.3884307146072388,0.210464209318161,40,36,9.428005730171469,189.6204833984375,188.46855734031126,-1.1519260581262358,6734.172592749972,6476.829841341045,False,False,"[40, 45]","[50.0, 0.0]",41.6767578125,-0.44049087166786194,0.17543593049049377,40,44,8.334890084446377,28.037012100219727,3.029437808310969,-25.007574291908753,8000.0,2657.489623603105,False,False,82.37185373166092
287,3,48,"[40, 35]","[-50.0, 0.0]",-40.80078125,1.335633397102356,0.21064236760139465,40,36,9.295673304382353,188.18576049804688,188.26104181376303,0.07528131571615404,6526.741728543907,6543.5597358972545,False,False,"[40, 45]","[50.0, 0.0]",41.79503631591797,-0.3568093180656433,0.17533954977989197,40,44,8.212718304347437,27.372533798217773,2.490053126828662,-24.882480671389118,8000.0,2616.967682342333,False,False,82.61315537931311
288,3,49,"[40, 35]","[-50.0, 0.0]",-40.92892074584961,1.2859044075012207,0.21074460446834564,40,36,9.161769969842545,186.78688049316406,188.06841550464316,1.281535011479093,6317.860062382632,6604.15773188527,False,False,"[40, 45]","[50.0, 0.0]",41.91470718383789,-0.27460241317749023,0.17500777542591095,40,44,8.089954660466615,26.72468376159668,1.9452002929658183,-24.779483468630872,8000.0,2572.5887427332796,False,False,82.85832408448702
289,3,50,"[40, 35]","[-50.0, 0.0]",-41.05903625488281,1.2392992973327637,0.21072213351726532,40,36,9.026444230142312,185.42295837402344,187.8914370238512,2.468478649827773,6107.663385927342,6659.126809347231,False,False,"[40, 45]","[50.0, 0.0]",42.03570556640625,-0.19387371838092804,0.17451898753643036,40,44,7.966653804681816,26.093042373657227,1.394467841177758,-24.698574532479483,8000.0,2524.4242857404447,False,False,83.10710019751414
290,3,51,"[40, 35]","[-50.0, 0.0]",-41.190975189208984,1.1958601474761963,0.21058952808380127,40,36,8.889825623118458,184.09312438964844,187.73086997275067,3.6377455831022303,5896.25768123819,6708.937844758382,False,False,"[40, 45]","[50.0, 0.0]",42.1579704284668,-0.1146235540509224,0.1739436239004135,40,44,7.842867228249149,25.477203369140625,0.8374079925845703,-24.639795376556066,7977.11726320032,2472.534142066503,False,False,83.35924725613975
291,3,52,"[40, 35]","[-50.0, 0.0]",-41.3245849609375,1.1556166410446167,0.21035951375961304,40,36,8.75204409958331,182.7965087890625,187.58747051387215,4.790961724809648,5683.730312244321,6754.041434611743,False,False,"[40, 45]","[50.0, 0.0]",42.28145217895508,-0.03684904798865318,0.17328625917434692,40,44,7.718635780893861,24.87677574157715,0.27353317461046994,-24.603242566966685,7913.379339626948,2416.9621945339545,False,False,83.61454072502353
292,3,53,"[40, 35]","[-50.0, 0.0]",-41.459712982177734,1.1185872554779053,0.21004319190979004,40,36,8.613230508636184,181.53228759765625,187.4619930281107,5.929705430454447,5470.156218822495,6794.865126788162,False,False,"[40, 45]","[50.0, 0.0]",42.40608596801758,0.039454713463783264,0.17272737622261047,40,44,7.594016526157553,24.29136848449707,359.7023184337558,-24.589050050741207,7850.999012375874,2357.7525058400297,False,False,83.87274146346842
293,3,54,"[40, 35]","[-50.0, 0.0]",-41.59622573852539,1.0847805738449097,0.20976781845092773,40,36,8.473498140155247,180.2996826171875,187.35521341668564,7.055530799498143,5255.586468422275,6831.807177889289,False,False,"[40, 45]","[50.0, 0.0]",42.531829833984375,0.11429525166749954,0.17237046360969543,40,44,7.469044720251687,23.720609664916992,359.12319561730556,-24.597414047611437,7790.042001427154,2294.9269600559555,False,False,84.13365305376827
294,3,55,"[40, 35]","[-50.0, 0.0]",-41.733985900878906,1.0541963577270508,0.20952992141246796,40,36,8.332965801412707,179.09786987304688,187.267915209436,8.170045336389137,5040.052021897642,6865.257668709777,False,False,"[40, 45]","[50.0, 0.0]",42.65862274169922,0.1876825988292694,0.1721910536289215,40,44,7.343775922956745,23.16412925720215,358.5355501247123,-24.628579132489904,7730.585689962482,2228.5083018035375,False,False,84.39705705528903
295,3,56,"[40, 35]","[-50.0, 0.0]",-41.87287139892578,1.0268263816833496,0.20932607352733612,40,36,8.191739236359975,177.92611694335938,187.20091095495633,9.274794011596953,4823.569046496034,6895.57791621277,False,False,"[40, 45]","[50.0, 0.0]",42.78642654418945,0.25962844491004944,0.17222586274147034,40,44,7.218244172358048,22.62157440185547,357.9387198414848,-24.682854560370743,7672.69984550882,2158.4972103809214,False,False,84.66277411528247
296,3,57,"[40, 35]","[-50.0, 0.0]",-42.01275634765625,1.002655029296875,0.20915286242961884,40,36,8.049930327007797,176.78366088867188,187.15502932817478,10.371368439502902,4606.136480837083,6923.122429083508,False,False,"[40, 45]","[50.0, 0.0]",42.91519546508789,0.330146461725235,0.17239028215408325,40,44,7.092492649562697,22.09259605407715,357.3319906515497,-24.760605402527517,7616.461236926564,2084.888896943191,False,False,84.93061442660854
297,3,58,"[40, 35]","[-50.0, 0.0]",-42.153533935546875,0.9816606044769287,0.2090068906545639,40,36,7.907634743903927,175.66976928710938,187.13114444380668,11.4613751566973,4387.7287491633515,6948.224535283657,False,False,"[40, 45]","[50.0, 0.0]",43.04487991333008,0.3992517590522766,0.17260819673538208,40,44,6.96656998723947,21.576852798461914,356.7145982387679,-24.862254559694065,7561.9520754381265,2007.6710957820046,False,False,85.20040447338108
298,3,59,"[40, 35]","[-50.0, 0.0]",-42.29509353637695,0.9638158082962036,0.20888486504554749,40,36,7.764954895265127,174.58372497558594,187.13015990576147,12.546434930175536,4168.308877561627,6971.209343722112,False,False,"[40, 45]","[50.0, 0.0]",43.17544174194336,0.466961145401001,0.17263473570346832,40,44,6.840515194700126,21.074012756347656,356.08571499297227,-24.988297763375385,7509.253803804779,1926.8145021774453,False,False,85.47197941617263
299,3,60,"[40, 35]","[-50.0, 0.0]",-42.43733215332031,0.9490883946418762,0.20878347754478455,40,36,7.621988831010359,173.52484130859375,187.15302470521047,13.62818339661672,3947.8232217684836,6992.388614876785,False,False,"[40, 45]","[50.0, 0.0]",43.306846618652344,0.533291757106781,0.17248474061489105,40,44,6.714365367214059,20.583755493164062,355.4444563623424,-25.139299130821655,7458.4506818831305,1842.277350982822,False,False,85.74518692103828
300,3,61,"[40, 35]","[-50.0, 0.0]",-42.58015823364258,0.9374416470527649,0.20869949460029602,40,36,7.478826691360819,172.492431640625,187.20074219291473,14.708310552289731,3726.1949718670453,7012.063087621047,False,False,"[40, 45]","[50.0, 0.0]",43.43905258178711,0.5982616543769836,0.17217159271240234,40,44,6.588167274109871,20.10576629638672,354.78987822147263,-25.315888074914028,7409.635324240005,1754.0116445776848,False,False,86.01987951849716
301,3,62,"[40, 35]","[-50.0, 0.0]",-42.723472595214844,0.928835391998291,0.20862977206707,40,36,7.335569934096329,171.48585510253906,187.2743618896188,15.78850678707974,3503.342112344688,7030.528383167251,False,False,"[40, 45]","[50.0, 0.0]",43.572025299072266,0.6618894338607788,0.17182490229606628,40,44,6.461962269962858,19.63973617553711,354.1209654965249,-25.518770679012277,7362.90219247947,1661.954104029507,False,False,86.29591077778527
302,3,63,"[40, 35]","[-50.0, 0.0]",-42.8671989440918,0.923225998878479,0.20851238071918488,40,36,7.192301241478304,170.50445556640625,187.37501167474005,16.8705561083338,3279.1494827418655,7048.067892122551,False,False,"[40, 45]","[50.0, 0.0]",43.705726623535156,0.7241948246955872,0.17138482630252838,40,44,6.33579793568182,19.185365676879883,353.43662878605926,-25.748736890820624,7318.353884425975,1566.0308511517655,False,False,86.57315435368041
303,3,64,"[40, 35]","[-50.0, 0.0]",-43.01124954223633,0.9205670356750488,0.20835018157958984,40,36,7.049118854726701,169.547607421875,187.5038727964835,17.956265374608506,3053.4968086339327,7064.964996138207,False,False,"[40, 45]","[50.0, 0.0]",43.84012222290039,0.7851978540420532,0.1709151566028595,40,44,6.209720597482456,18.74236488342285,352.7356991028864,-26.006665780536423,7276.0978934162795,1466.152993114179,False,False,86.8514772603283
304,3,65,"[40, 35]","[-50.0, 0.0]",-43.155555725097656,0.9208098649978638,0.20814551413059235,40,36,6.906106590527028,168.61468505859375,187.6622192708266,19.047534212232847,2826.2338225526746,7081.493808341187,False,False,"[40, 45]","[50.0, 0.0]",43.97502136230469,0.8448653817176819,0.17052322626113892,40,44,6.083926782753868,18.308979034423828,352.017627331739,-26.29135170268478,7236.1579562204915,1362.6136104711582,False,False,87.13061018464352
305,3,66,"[40, 35]","[-50.0, 0.0]",-43.30004119873047,0.9239035844802856,0.207900270819664,40,36,6.763360538380648,167.70510864257812,187.85139434419327,20.14628570161514,2597.204134879648,7097.927559399841,False,False,"[40, 45]","[50.0, 0.0]",44.109920501708984,0.903064489364624,0.17016999423503876,40,44,5.9589061049944005,17.88047218322754,351.2833131857453,-26.59715899748221,7198.365609128996,1256.5032579930107,False,False,87.40996418452633
