tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout,algorithm_step,target_proxy_x,target_proxy_y,target_proxy_z,sv_command_0,sv_command_1,sv_heading_deg,sv_target_heading_deg,sv_heading_error_deg,sv_control_scheme,target_control_scheme
91,0,2,3,-185.0,190.0,-189.5010528564453,191.29051208496094,0.20390504598617554,-189.5010528564453,191.29051208496094,0.20390504598617554,2,2,4.682403043090667,False,False,3,-98.67051696777344,99.47857666015625,0.17680592834949493,-8000.0,8000.0,251.40826416015625,344.0016944034318,92.59343024327558,0,1
92,0,2,3,-185.0,190.0,-189.49697875976562,191.2674102783203,0.2049529254436493,-189.49697875976562,191.2674102783203,0.2049529254436493,2,2,4.672167246511532,False,False,3,-98.67569732666016,99.47374725341797,0.1769004613161087,-8000.0,8000.0,251.44237518310547,344.2602554607153,92.81788027760985,0,1
93,0,2,3,-185.0,190.0,-189.49327087402344,191.2466278076172,0.20568229258060455,-189.49327087402344,191.2466278076172,0.20568229258060455,2,2,4.6629994679467615,False,False,3,-98.68099212646484,99.46907806396484,0.17693763971328735,-8000.0,8000.0,251.60617065429688,344.49368299418086,92.88751233988398,0,1
94,0,2,3,-185.0,190.0,-189.4899139404297,191.2279510498047,0.20600752532482147,-189.4899139404297,191.2279510498047,0.20600752532482147,2,2,4.654803000469652,False,False,3,-98.68638610839844,99.46455383300781,0.17692282795906067,-8000.0,8000.0,251.89639282226562,344.7041603167793,92.80776749451366,0,1
95,0,2,3,-185.0,190.0,-189.48687744140625,191.21115112304688,0.20596913993358612,-189.48687744140625,191.21115112304688,0.20596913993358612,2,2,4.647467720926957,False,False,3,-98.69187927246094,99.46018981933594,0.17686088383197784,-8000.0,8000.0,252.30990600585938,344.8940644002097,92.58415839435031,0,1
96,0,2,3,-185.0,190.0,-189.484130859375,191.19606018066406,0.20542719960212708,-189.484130859375,191.19606018066406,0.20542719960212708,2,2,4.640903955025284,False,False,3,-98.69746398925781,99.45598602294922,0.1767560988664627,-8000.0,8000.0,252.84359741210938,345.0651001424643,92.22150273035493,0,1
97,0,2,3,-185.0,190.0,-189.48165893554688,191.18251037597656,0.20443208515644073,-189.48165893554688,191.18251037597656,0.20443208515644073,2,2,4.635040194416806,False,False,3,-98.703125,99.45193481445312,0.17667119204998016,-8000.0,8000.0,253.49447631835938,345.21906226869356,91.72458595033419,0,1
98,0,2,3,-185.0,190.0,-189.47943115234375,191.17034912109375,0.2031467705965042,-189.47943115234375,191.17034912109375,0.2031467705965042,2,2,4.629797027282359,False,False,3,-98.70887756347656,99.44804382324219,0.17654496431350708,-8000.0,8000.0,254.2595977783203,345.3575492478356,91.0979514695153,0,1
99,0,2,3,-185.0,190.0,-189.47744750976562,191.159423828125,0.20189426839351654,-189.47744750976562,191.159423828125,0.20189426839351654,2,2,4.62512700538379,False,False,3,-98.7146987915039,99.4443130493164,0.17638111114501953,-8000.0,8000.0,255.1361083984375,345.48228379190067,90.34617539346317,0,1
100,0,2,3,-185.0,190.0,-189.4756622314453,191.14962768554688,0.2006712704896927,-189.4756622314453,191.14962768554688,0.2006712704896927,2,2,4.620951874382798,False,False,3,-98.72058868408203,99.44073486328125,0.17624178528785706,-8000.0,8000.0,256.12120056152344,345.5943201763426,89.47311961481915,0,1
101,0,2,3,-185.0,190.0,-189.47409057617188,191.14083862304688,0.1994747519493103,-189.47409057617188,191.14083862304688,0.1994747519493103,2,2,4.617250182481503,False,False,3,-98.7265396118164,99.43731689453125,0.17612408101558685,-8000.0,8000.0,257.212158203125,345.6951031628942,88.48294495976921,0,1
102,0,2,3,-185.0,190.0,-189.4727020263672,191.13296508789062,0.19841963052749634,-189.4727020263672,191.13296508789062,0.19841963052749634,2,2,4.613965030973702,False,False,3,-98.73255157470703,99.4340591430664,0.176025390625,-8000.0,8000.0,258.4063262939453,345.7855841266046,87.37925783265928,0,1
103,0,2,3,-185.0,190.0,-189.4714813232422,191.12591552734375,0.19766803085803986,-189.4714813232422,191.12591552734375,0.19766803085803986,2,2,4.611055302077547,False,False,3,-98.73861694335938,99.43095397949219,0.1760021597146988,-8000.0,8000.0,259.7011184692383,345.8667737368082,86.16565526756995,0,1
104,0,2,3,-185.0,190.0,-189.47044372558594,191.11961364746094,0.19718952476978302,-189.47044372558594,191.11961364746094,0.19718952476978302,2,2,4.608514058046418,False,False,3,-98.7447280883789,99.42800903320312,0.1759875863790512,-8000.0,8000.0,261.093994140625,345.93960099818565,84.84560685756065,0,1
105,0,2,3,-185.0,190.0,-189.46954345703125,191.1139678955078,0.19695664942264557,-189.46954345703125,191.1139678955078,0.19695664942264557,2,2,4.606272157234412,False,False,3,-98.75088500976562,99.42521667480469,0.17603914439678192,-8000.0,8000.0,262.58251190185547,346.00500204359173,83.42249014173626,0,1
106,0,2,3,-185.0,190.0,-189.4687957763672,191.10891723632812,0.19682708382606506,-189.4687957763672,191.10891723632812,0.19682708382606506,2,2,4.6043276521011,False,False,3,-98.757080078125,99.42257690429688,0.17620855569839478,-8000.0,8000.0,264.1642608642578,346.0637362860488,81.89947542179101,0,1
107,0,2,3,-185.0,190.0,-189.46820068359375,191.10438537597656,0.19679033756256104,-189.46820068359375,191.10438537597656,0.19679033756256104,2,2,4.602660579223559,False,False,3,-98.76331329345703,99.42008972167969,0.17648354172706604,-8000.0,8000.0,265.8369140625,346.11670597211656,80.27979190961656,0,1
108,0,2,3,-185.0,190.0,-189.4677276611328,191.100341796875,0.196836918592453,-189.4677276611328,191.100341796875,0.196836918592453,2,2,4.601232717870438,False,False,3,-98.76956939697266,99.41775512695312,0.17685309052467346,-7737.429202273167,8000.0,267.59818267822266,346.16417342970055,78.5659907514779,0,1
109,0,2,3,-185.0,190.0,-189.46737670898438,191.0967254638672,0.19689950346946716,-189.46737670898438,191.0967254638672,0.19689950346946716,2,2,4.600028413289506,False,False,3,-98.77584838867188,99.41556549072266,0.17724846303462982,-7374.829103904073,8000.0,269.4458312988281,346.2068644788767,76.76103318004857,0,1
110,0,2,3,-185.0,190.0,-189.46714782714844,191.09349060058594,0.19691744446754456,-189.46714782714844,191.09349060058594,0.19691744446754456,2,2,4.599035921056369,False,False,3,-98.78215026855469,99.41352844238281,0.1774902045726776,-6995.742409455081,8000.0,271.3777313232422,346.2453231131565,74.86759178991429,0,1
111,0,2,3,-185.0,190.0,-189.467041015625,191.090576171875,0.19689498841762543,-189.467041015625,191.090576171875,0.19689498841762543,2,2,4.598240078762479,False,False,3,-98.7884750366211,99.41163635253906,0.1775931864976883,-6601.110082789408,8000.0,273.3917465209961,346.2802801218146,72.8885336008185,0,1
112,0,2,3,-185.0,190.0,-189.467041015625,191.0879669189453,0.19695349037647247,-189.467041015625,191.0879669189453,0.19695349037647247,2,2,4.597621934434733,False,False,3,-98.79480743408203,99.40988159179688,0.17757084965705872,-6191.789141595406,8000.0,275.48582458496094,346.31186897618926,70.82604439122832,0,1
113,0,2,3,-185.0,190.0,-189.46714782714844,191.0856170654297,0.19702577590942383,-189.46714782714844,191.0856170654297,0.19702577590942383,2,2,4.5971702298641475,False,False,3,-98.8011474609375,99.40827941894531,0.17743521928787231,-5768.760003126999,8000.0,277.65796661376953,346.3406390543852,68.68267244061565,0,1
114,0,2,3,-185.0,190.0,-189.46734619140625,191.08348083496094,0.1971689909696579,-189.46734619140625,191.08348083496094,0.1971689909696579,2,2,4.596859005190346,False,False,3,-98.80748748779297,99.40680694580078,0.1771971583366394,-5333.042922673814,8000.0,279.9062194824219,346.3670960675163,66.46087658509441,0,1
115,0,2,3,-185.0,190.0,-189.4676513671875,191.08155822753906,0.19719932973384857,-189.4676513671875,191.08155822753906,0.19719932973384857,2,2,4.596702833367606,False,False,3,-98.8138427734375,99.40547180175781,0.17680765688419342,-4885.5965555128405,8000.0,282.2286911010742,346.3912818787232,64.16259077764897,0,1
116,0,2,3,-185.0,190.0,-189.46803283691406,191.0797882080078,0.1970689743757248,-189.46803283691406,191.0797882080078,0.1970689743757248,2,2,4.5966574818986725,False,False,3,-98.82018280029297,99.4042739868164,0.1762813776731491,-4427.565095384403,8000.0,284.62351989746094,346.41384394641824,61.7903240489573,0,1
117,0,2,3,-185.0,190.0,-189.468505859375,191.07815551757812,0.1969112753868103,-189.468505859375,191.07815551757812,0.1969112753868103,2,2,4.596734050970631,False,False,3,-98.82652282714844,99.40320587158203,0.17574913799762726,-3960.034100981264,8000.0,287.0888977050781,346.4350100921447,59.34611238706657,0,1
118,0,2,3,-185.0,190.0,-189.46905517578125,191.07666015625,0.1967286467552185,-189.46905517578125,191.07666015625,0.1967286467552185,2,2,4.596917582057944,False,False,3,-98.8328628540039,99.40226745605469,0.1752110719680786,-3484.0866667302125,8000.0,289.6230773925781,346.45473416154556,56.831656768967434,0,1
119,0,2,3,-185.0,190.0,-189.4696807861328,191.0752410888672,0.19664084911346436,-189.4696807861328,191.0752410888672,0.19664084911346436,2,2,4.597193679747801,False,False,3,-98.83917999267578,99.40145874023438,0.17478489875793457,-3000.995625332972,8000.0,292.22435760498047,346.47375454575496,54.24939694077449,0,1
120,0,2,3,-185.0,190.0,-189.47036743164062,191.0738983154297,0.1966380625963211,-189.47036743164062,191.0738983154297,0.1966380625963211,2,2,4.597547451169581,False,False,3,-98.84548950195312,99.40077209472656,0.17451776564121246,-2511.9300477402558,8000.0,294.89105224609375,346.4920258078417,51.600973561747935,0,1
121,0,2,3,-185.0,190.0,-189.4711151123047,191.07261657714844,0.19665266573429108,-189.4711151123047,191.07261657714844,0.19665266573429108,2,2,4.597975279299899,False,False,3,-98.8517837524414,99.40020751953125,0.17439332604408264,-2018.1255507353503,8000.0,297.6215591430664,346.50973209185366,48.88817294878726,0,1
122,0,2,3,-185.0,190.0,-189.47190856933594,191.07138061523438,0.19685900211334229,-189.47190856933594,191.07138061523438,0.19685900211334229,2,2,4.59845872822625,False,False,3,-98.8580551147461,99.3997573852539,0.1743968427181244,-1520.8552538083045,8000.0,300.4142875671387,346.5270132946398,46.11272572750113,0,1
123,0,2,3,-185.0,190.0,-189.47276306152344,191.07015991210938,0.19717879593372345,-189.47276306152344,191.07015991210938,0.19717879593372345,2,2,4.599005505760398,False,False,3,-98.86430358886719,99.39942932128906,0.17451509833335876,-1021.4500743155845,8000.0,303.26770782470703,346.54428292112016,43.276575096413126,0,1
124,0,2,3,-185.0,190.0,-189.4723358154297,191.0669708251953,0.197790265083313,-189.4723358154297,191.0669708251953,0.197790265083313,2,2,4.597848887011522,False,False,3,-98.87053680419922,99.39920806884766,0.1747361570596695,-529.2866534667414,8000.0,306.1595268249512,346.58169375094775,40.42216692599658,0,1
125,0,2,3,-185.0,190.0,-189.4691925048828,191.06007385253906,0.19892190396785736,-189.4691925048828,191.06007385253906,0.19892190396785736,2,2,4.593194772545327,False,False,3,-98.87673950195312,99.39910125732422,0.1750493049621582,-52.85951807204492,8000.0,309.0674171447754,346.656279473085,37.58886232830963,0,1
126,0,2,3,-185.0,190.0,-189.4619140625,191.04815673828125,0.20071850717067719,-189.4619140625,191.04815673828125,0.20071850717067719,2,2,4.583373173672382,False,False,3,-98.8829116821289,99.39910125732422,0.17532730102539062,400.8495068728398,8000.0,311.9702835083008,346.7802321428844,34.809948634583634,0,1
127,0,2,3,-185.0,190.0,-189.44911193847656,191.0302734375,0.2031879425048828,-189.44911193847656,191.0302734375,0.2031879425048828,2,2,4.56684359236363,False,False,3,-98.88905334472656,99.39920806884766,0.1753380447626114,826.2355817213102,8000.0,314.84854888916016,346.96192059059354,32.11337170143338,0,1
128,0,2,3,-185.0,190.0,-189.4294891357422,191.005859375,0.20644749701023102,-189.4294891357422,191.005859375,0.20644749701023102,2,2,4.542260129707838,False,False,3,-98.89517211914062,99.3994140625,0.17510783672332764,1219.0746292588747,7814.2969535703005,317.6843490600586,347.2060993829887,29.52175032293013,0,1
129,0,2,3,-185.0,190.0,-189.40185546875,190.9746551513672,0.21029925346374512,-189.40185546875,190.9746551513672,0.21029925346374512,2,2,4.508468058204569,False,False,3,-98.90125274658203,99.39971923828125,0.1746603548526764,1576.3077028475268,7620.087461906238,320.4616813659668,347.5150464050807,27.053365039113885,0,1
130,0,2,3,-185.0,190.0,-189.3655242919922,190.9369659423828,0.21446257829666138,-189.3655242919922,190.9369659423828,0.21446257829666138,2,2,4.464942051265526,False,False,3,-98.90730285644531,99.4001235961914,0.17401693761348724,1897.1129265400073,7418.87260027334,323.16978454589844,347.8864661701527,24.71668162425425,0,1
131,0,2,3,-185.0,190.0,-189.3209228515625,190.89398193359375,0.21874366700649261,-189.3209228515625,190.89398193359375,0.21874366700649261,2,2,4.412434473932392,False,False,3,-98.91331481933594,99.4006118774414,0.1732555627822876,2184.710115248031,7211.317182737176,325.8103942871094,348.3106575869343,22.50026329982495,0,1
132,0,2,3,-185.0,190.0,-189.26846313476562,190.84681701660156,0.22296786308288574,-189.26846313476562,190.84681701660156,0.22296786308288574,2,2,4.351652168137885,False,False,3,-98.9192886352539,99.40119934082031,0.17244644463062286,2442.089726904004,6998.07396105113,328.3851909637451,348.7788369125555,20.393645948810388,0,1
133,0,2,3,-185.0,190.0,-189.20855712890625,190.7964324951172,0.22662509977817535,-189.20855712890625,190.7964324951172,0.22662509977817535,2,2,4.2832531826342235,False,False,3,-98.92523193359375,99.40187072753906,0.17165273427963257,2671.882931393355,6779.842206889227,330.8958168029785,349.28399874809827,18.388181945119754,0,1
134,0,2,3,-185.0,190.0,-189.1416473388672,190.74371337890625,0.22960886359214783,-189.1416473388672,190.74371337890625,0.22960886359214783,2,2,4.2078916656099645,False,False,3,-98.9311294555664,99.40263366699219,0.1708725392818451,2876.541261540433,6557.325717306005,333.34387397766113,349.81992199428026,16.47604801661913,0,1
135,0,2,3,-185.0,190.0,-189.068115234375,190.68948364257812,0.2319405972957611,-189.068115234375,190.68948364257812,0.2319405972957611,2,2,4.12613005775833,False,False,3,-98.9369888305664,99.40347290039062,0.1701628863811493,3058.3360113355957,6331.1172278317645,335.7309169769287,350.3806475218445,14.64973054491577,0,1
136,0,2,3,-185.0,190.0,-188.98837280273438,190.63446044921875,0.2336980402469635,-188.98837280273438,190.63446044921875,0.2336980402469635,2,2,4.0385217190469715,False,False,3,-98.94281005859375,99.40438842773438,0.16975155472755432,3219.3159225443496,6101.829000679453,338.0584659576416,350.96126547079825,12.902799513156651,0,1
137,0,2,3,-185.0,190.0,-188.9027862548828,190.57925415039062,0.23489199578762054,-188.9027862548828,190.57925415039062,0.23489199578762054,2,2,3.945538736604543,False,False,3,-98.9485855102539,99.40538787841797,0.16960835456848145,3361.2799022330755,5870.0296271098405,340.32800483703613,351.5577525784459,11.229747741409767,0,1
138,0,2,3,-185.0,190.0,-188.81173706054688,190.5244598388672,0.23553171753883362,-188.81173706054688,190.5244598388672,0.23553171753883362,2,2,3.8476483131038792,False,False,3,-98.9543228149414,99.40645599365234,0.16958846151828766,3485.988361655731,5636.19951320636,342.5409736633301,352.16581929190943,9.62484562857935,0,1
139,0,2,3,-185.0,190.0,-188.715576171875,190.47056579589844,0.23562511801719666,-188.715576171875,190.47056579589844,0.23562511801719666,2,2,3.745255459548095,False,False,3,-98.96001434326172,99.40760040283203,0.1697380095720291,3594.9681088361513,5400.798910332681,344.69878101348877,352.7821000322761,8.083319018787336,0,1
140,0,2,3,-185.0,190.0,-188.6146697998047,190.4180450439453,0.23523764312267303,-188.6146697998047,190.4180450439453,0.23523764312267303,2,2,3.638763446610304,False,False,3,-98.96566772460938,99.4088134765625,0.17003968358039856,3689.7191421355733,5164.200780814255,346.80279445648193,353.4029174928743,6.600123036392347,0,1
141,0,2,3,-185.0,190.0,-188.50936889648438,190.36727905273438,0.23442769050598145,-188.50936889648438,190.36727905273438,0.23442769050598145,2,2,3.5285356671272883,False,False,3,-98.97127532958984,99.41008758544922,0.1704191118478775,3771.555512624047,4926.769275746594,348.85435581207275,354.02536152006866,5.171005707995903,0,1
142,0,2,3,-185.0,190.0,-188.3999786376953,190.31861877441406,0.23330608010292053,-188.3999786376953,190.31861877441406,0.23330608010292053,2,2,3.414875204190278,False,False,3,-98.97683715820312,99.41143035888672,0.17080937325954437,3841.7075327053335,4688.752321745631,350.8547639846802,354.64633363081754,3.7915696461373614,0,1
143,0,2,3,-185.0,190.0,-188.2868194580078,190.27236938476562,0.2321484386920929,-188.2868194580078,190.27236938476562,0.2321484386920929,2,2,3.298085388721216,False,False,3,-98.98236083984375,99.41283416748047,0.1710326373577118,3901.334322250385,4450.365743525312,352.80529260635376,355.2628850484727,2.457592442118937,0,1
144,0,2,3,-185.0,190.0,-188.1702117919922,190.2288055419922,0.2312609702348709,-188.1702117919922,190.2288055419922,0.2312609702348709,2,2,3.1784579251789156,False,False,3,-98.98783111572266,99.41429901123047,0.1711052805185318,3951.55116868388,4211.755934879471,354.70717906951904,355.87191617203433,1.1647371025152893,0,1
145,0,2,3,-185.0,190.0,-188.05043029785156,190.18812561035156,0.23068347573280334,-188.05043029785156,190.18812561035156,0.23068347573280334,2,2,3.0562258174619426,False,False,3,-98.9932632446289,99.41582489013672,0.1709831953048706,3993.3093298420745,3973.0476428224338,356.56163024902344,356.4709342215203,-0.09069602750315653,0,1
146,0,2,3,-185.0,190.0,-187.9277801513672,190.15052795410156,0.23039236664772034,-187.9277801513672,190.15052795410156,0.23039236664772034,2,2,2.931647195640306,False,False,3,-98.99864959716797,99.41739654541016,0.1706855744123459,4027.609736080987,3734.278368671279,358.369824051857,357.0568045712806,-1.3130194805763722,0,1
147,0,2,3,-185.0,190.0,-187.80250549316406,190.11619567871094,0.23042471706867218,-187.80250549316406,190.11619567871094,0.23042471706867218,2,2,2.8049132740542695,False,False,3,-99.00399017333984,99.41902923583984,0.1703472137451172,4055.421593408053,3495.3279860669345,0.13290846347808838,357.62579910153244,-2.507109361945595,0,1
